"Mois";"Archipel";"Classe";"Chambres offertes";"Chambres vendues";"CMR";"RevPar";"RMC"
"mai 2008";"Autres archipels";"Grand Tourisme";"2232";"967";"0.43324372759856633";"5381.849910394265";"12422.222337125129"
"mai 2008";"Autres archipels";"Luxe";"4495";"2260";"0.50278086763070073";"14330.868965517242";"28503.210619469028"
"mai 2008";"Autres archipels";"Tourisme";"1259";"542";"0.43050039714058774";"6176.3423351866559";"14346.89114391144"
"mai 2008";"Îles Du Vent";"Grand Tourisme";"6169";"3685";"0.59734154644188686";"14255.959636894147";"23865.675712347354"
"mai 2008";"Îles Du Vent";"Luxe";"40951";"26982";"0.65888500891309121";"11618.769749212473";"17633.987102512787"
"mai 2008";"Îles Du Vent";"Tourisme";"4744";"2840";"0.59865092748735249";"6605.4234822934231";"11033.84823943662"
"mai 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"14012";"6495";"0.46353125892092495";"7562.0521695689413";"16314.006928406467"
"mai 2008";"Îles-Sous-Le-Vent";"Luxe";"25010";"14758";"0.59008396641343464";"25794.323870451819";"43712.971947418351"
"mai 2008";"Îles-Sous-Le-Vent";"Tourisme";"1178";"213";"0.18081494057724959";"4350.4575551782682";"24060.276995305165"
"juin 2008";"Autres archipels";"Grand Tourisme";"2160";"674";"0.31203703703703706";"4205.4087962962967";"13477.274480712165"
"juin 2008";"Autres archipels";"Luxe";"4350";"2405";"0.55287356321839076";"17255.478390804597";"31210.53264033264"
"juin 2008";"Autres archipels";"Tourisme";"1110";"423";"0.38108108108108107";"5858.5171171171169";"15373.413711583924"
"juin 2008";"Îles Du Vent";"Grand Tourisme";"5970";"3612";"0.6050251256281407";"15942.809212730319";"26350.656423034328"
"juin 2008";"Îles Du Vent";"Luxe";"39630";"25126";"0.63401463537723945";"11537.322356800403";"18197.249263710895"
"juin 2008";"Îles Du Vent";"Tourisme";"4633";"2585";"0.5579538096265918";"5819.333045542845";"10429.775628626692"
"juin 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"13670";"6126";"0.44813460131675203";"7972.7831748354056";"17791.045706823377"
"juin 2008";"Îles-Sous-Le-Vent";"Luxe";"24390";"14518";"0.59524395243952444";"28608.793890938909";"48062.300799008131"
"juin 2008";"Îles-Sous-Le-Vent";"Tourisme";"1140";"255";"0.22368421052631579";"3871.5956140350877";"17308.309803921569"
"juillet 2008";"Autres archipels";"Grand Tourisme";"2232";"997";"0.44668458781362008";"6011.3951612903229";"13457.8074222668"
"juillet 2008";"Autres archipels";"Luxe";"4495";"2991";"0.66540600667408234";"21380.564404894329";"32131.607154797726"
"juillet 2008";"Autres archipels";"Tourisme";"1147";"669";"0.58326068003487364";"9445.9293809938972";"16195.038863976084"
"juillet 2008";"Îles Du Vent";"Grand Tourisme";"6169";"3823";"0.61971146052844872";"15337.635111039066";"24749.639288516872"
"juillet 2008";"Îles Du Vent";"Luxe";"40340";"25116";"0.62260783341596426";"11655.260361923649";"18720.06700907788"
"juillet 2008";"Îles Du Vent";"Tourisme";"4774";"3346";"0.70087976539589447";"7588.4101382488479";"10826.978481769276"
"juillet 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"14012";"6673";"0.476234656009135";"8387.8377105338277";"17612.825116139666"
"juillet 2008";"Îles-Sous-Le-Vent";"Luxe";"25110";"15611";"0.62170450019912382";"33614.492951015534";"54068.279930818011"
"juillet 2008";"Îles-Sous-Le-Vent";"Tourisme";"1178";"342";"0.29032258064516131";"5450.641765704584";"18774.432748538013"
"août 2008";"Autres archipels";"Grand Tourisme";"2232";"1676";"0.75089605734767029";"9116.0156810035842";"12140.183174224343"
"août 2008";"Autres archipels";"Luxe";"4495";"3499";"0.77842046718576197";"25054.18064516129";"32185.922263503857"
"août 2008";"Autres archipels";"Tourisme";"1147";"761";"0.66346992153443762";"11089.127288578902";"16713.835742444153"
"août 2008";"Îles Du Vent";"Grand Tourisme";"6169";"3983";"0.64564759280272332";"16869.856702869183";"26128.582977655034"
"août 2008";"Îles Du Vent";"Luxe";"40344";"26248";"0.65060479873091415";"12413.861962125718";"19080.495542517525"
"août 2008";"Îles Du Vent";"Tourisme";"5208";"3380";"0.64900153609831024";"6456.6372887864827";"9948.5701183431956"
"août 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"14012";"7874";"0.56194690265486724";"9582.3010990579496";"17051.968884937771"
"août 2008";"Îles-Sous-Le-Vent";"Luxe";"28861";"18378";"0.63677627247843105";"34017.980354111081";"53422.185820002174"
"août 2008";"Îles-Sous-Le-Vent";"Tourisme";"1178";"479";"0.40662139219015281";"9824.4083191850586";"24161.070981210854"
"septembre 2008";"Autres archipels";"Grand Tourisme";"2160";"1197";"0.5541666666666667";"7455.8972222222219";"13454.250626566416"
"septembre 2008";"Autres archipels";"Luxe";"4350";"3033";"0.6972413793103448";"21780.223218390805";"31237.708869106496"
"septembre 2008";"Autres archipels";"Tourisme";"1110";"644";"0.58018018018018014";"9489.4171171171165";"16355.982919254659"
"septembre 2008";"Îles Du Vent";"Grand Tourisme";"5970";"3671";"0.61490787269681746";"17837.228140703519";"29007.968400980659"
"septembre 2008";"Îles Du Vent";"Luxe";"39601";"25219";"0.63682735284462511";"11270.668770990631";"17698.154328085966"
"septembre 2008";"Îles Du Vent";"Tourisme";"4660";"3214";"0.68969957081545064";"6693.7343347639489";"9705.2899813316744"
"septembre 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"13664";"8719";"0.63810011709601877";"9805.4920960187355";"15366.698474595711"
"septembre 2008";"Îles-Sous-Le-Vent";"Luxe";"27660";"16611";"0.60054229934924075";"29407.657592190888";"48968.50334115947"
"septembre 2008";"Îles-Sous-Le-Vent";"Tourisme";"1140";"422";"0.37017543859649121";"9429.6991228070183";"25473.594786729856"
"octobre 2008";"Autres archipels";"Grand Tourisme";"2232";"1098";"0.49193548387096775";"6233.7213261648749";"12671.826958105647"
"octobre 2008";"Autres archipels";"Luxe";"4495";"2755";"0.61290322580645162";"18582.205339265853";"30318.335027223231"
"octobre 2008";"Autres archipels";"Tourisme";"1147";"564";"0.49171752397558849";"7511.6111595466436";"15276.27304964539"
"octobre 2008";"Îles Du Vent";"Grand Tourisme";"6169";"3756";"0.60885070513859618";"16010.500729453721";"26296.267039403621"
"octobre 2008";"Îles Du Vent";"Luxe";"41523";"26715";"0.64337836861498443";"11289.25200491294";"17546.831779898934"
"octobre 2008";"Îles Du Vent";"Tourisme";"3782";"2906";"0.76837652035959814";"7698.3038075092545";"10018.921197522368"
"octobre 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"14012";"7444";"0.53125892092492144";"6598.3641878389953";"12420.241671144546"
"octobre 2008";"Îles-Sous-Le-Vent";"Luxe";"27187";"17598";"0.64729466289035198";"28158.953029021224";"43502.526196158651"
"octobre 2008";"Îles-Sous-Le-Vent";"Tourisme";"1178";"472";"0.40067911714770799";"9836.0254668930393";"24548.385593220341"
"novembre 2008";"Autres archipels";"Grand Tourisme";"2160";"752";"0.34814814814814815";"4301.0703703703703";"12354.13829787234"
"novembre 2008";"Autres archipels";"Luxe";"4350";"1554";"0.35724137931034483";"8951.8278160919544";"25058.205276705277"
"novembre 2008";"Autres archipels";"Tourisme";"1080";"379";"0.35092592592592592";"5325.6694444444447";"15176.050131926122"
"novembre 2008";"Îles Du Vent";"Grand Tourisme";"6014";"2769";"0.46042567342866647";"9841.2401064183578";"21374.2210184182"
"novembre 2008";"Îles Du Vent";"Luxe";"40305";"23610";"0.58578340156308151";"9332.2411611462594";"15931.214739517154"
"novembre 2008";"Îles Du Vent";"Tourisme";"3698";"2334";"0.63115197404002166";"6473.3626284478096";"10256.424592973437"
"novembre 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"13560";"6306";"0.46504424778761061";"7179.1097345132739";"15437.476688867746"
"novembre 2008";"Îles-Sous-Le-Vent";"Luxe";"26040";"12587";"0.48337173579109061";"19451.863556067587";"40242.037578453957"
"novembre 2008";"Îles-Sous-Le-Vent";"Tourisme";"1140";"335";"0.29385964912280704";"7314.2131578947365";"24890.158208955225"
"décembre 2008";"Autres archipels";"Grand Tourisme";"2232";"641";"0.28718637992831542";"3205.7141577060934";"11162.486739469579"
"décembre 2008";"Autres archipels";"Luxe";"4464";"1837";"0.41151433691756273";"7625.6883960573477";"18530.79640718563"
"décembre 2008";"Autres archipels";"Tourisme";"1147";"377";"0.32868352223190933";"4243.6381865736703";"12911.015915119364"
"décembre 2008";"Îles Du Vent";"Grand Tourisme";"6169";"2782";"0.4509644999189496";"8211.0212352082999";"18207.688713156003"
"décembre 2008";"Îles Du Vent";"Luxe";"41771";"20214";"0.48392425366881331";"7872.5579229609057";"16268.161521717622"
"décembre 2008";"Îles Du Vent";"Tourisme";"3782";"1982";"0.52406134320465358";"5439.1277102062404";"10378.799697275479"
"décembre 2008";"Îles-Sous-Le-Vent";"Grand Tourisme";"14012";"4042";"0.28846702826149018";"3934.8875963459891";"13640.68406729342"
"décembre 2008";"Îles-Sous-Le-Vent";"Luxe";"26908";"9205";"0.34209157127991674";"17756.064478965363";"51904.419663226508"
"décembre 2008";"Îles-Sous-Le-Vent";"Tourisme";"1178";"257";"0.21816638370118846";"3262.4448217317486";"14953.929961089494"
"janvier 2009";"Autres archipels";"Grand Tourisme";"2232";"634";"0.28405017921146952";"3448.2732974910396";"12139.662460567823"
"janvier 2009";"Autres archipels";"Luxe";"4433";"1236";"0.27881795623731109";"6529.8743514549969";"23419.848705501619"
"janvier 2009";"Autres archipels";"Tourisme";"1147";"234";"0.20401046207497819";"3333.0026155187447";"16337.410256410256"
"janvier 2009";"Îles Du Vent";"Grand Tourisme";"6169";"2454";"0.39779542875668666";"6876.3457610633814";"17286.135696821515"
"janvier 2009";"Îles Du Vent";"Luxe";"41723";"17011";"0.40771277233180742";"6326.0444838578242";"15515.934042678267"
"janvier 2009";"Îles Du Vent";"Tourisme";"3782";"1671";"0.44182971972501323";"4947.4603384452666";"11197.663076002395"
"janvier 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"14012";"3860";"0.27547816157579219";"3491.2567799029403";"12673.443005181347"
"janvier 2009";"Îles-Sous-Le-Vent";"Luxe";"28210";"7653";"0.27128677773839066";"13509.411343495214";"49797.529596236767"
"janvier 2009";"Îles-Sous-Le-Vent";"Tourisme";"1178";"284";"0.24108658743633277";"3632.462648556876";"15067.045774647888"
"février 2009";"Autres archipels";"Grand Tourisme";"2016";"589";"0.29216269841269843";"3508.5729166666665";"12008.969439728353"
"février 2009";"Autres archipels";"Luxe";"4004";"1185";"0.29595404595404595";"5678.6545954045951";"19187.622784810126"
"février 2009";"Autres archipels";"Tourisme";"980";"226";"0.23061224489795917";"3108.8520408163267";"13480.862831858407"
"février 2009";"Îles Du Vent";"Grand Tourisme";"5572";"2487";"0.44633883704235461";"7561.7726130653264";"16941.776035383999"
"février 2009";"Îles Du Vent";"Luxe";"37672";"17582";"0.46671267785092374";"7110.5672382671482";"15235.427653281766"
"février 2009";"Îles Du Vent";"Tourisme";"3516";"1850";"0.52616609783845281";"5611.3048919226394";"10664.512432432432"
"février 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"8650";"2354";"0.2721387283236994";"3938.6860115606937";"14473.081563296517"
"février 2009";"Îles-Sous-Le-Vent";"Luxe";"24556";"6696";"0.27268284736927839";"10676.433743280664";"39153.301523297494"
"février 2009";"Îles-Sous-Le-Vent";"Tourisme";"644";"150";"0.23291925465838509";"4387.3773291925463";"18836.473333333332"
"mars 2009";"Autres archipels";"Grand Tourisme";"2232";"750";"0.33602150537634407";"3629.7965949820787";"10802.274666666666"
"mars 2009";"Autres archipels";"Luxe";"4433";"1438";"0.32438529212722761";"5938.4583803293481";"18306.805285118218"
"mars 2009";"Autres archipels";"Tourisme";"1147";"308";"0.26852659110723626";"3678.2981691368786";"13698.077922077922"
"mars 2009";"Îles Du Vent";"Grand Tourisme";"6169";"2762";"0.44772248338466525";"7618.8203922840003";"17016.836712527154"
"mars 2009";"Îles Du Vent";"Luxe";"41724";"19236";"0.46102962323842395";"6884.7925654299688";"14933.514504054898"
"mars 2009";"Îles Du Vent";"Tourisme";"3782";"1960";"0.51824431517715497";"4875.8283976731891";"9408.3586734693872"
"mars 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9300";"3437";"0.36956989247311828";"6049.2854838709682";"16368.447774221704"
"mars 2009";"Îles-Sous-Le-Vent";"Luxe";"27187";"9390";"0.34538566226505313";"12317.909662706441";"35664.218317358893"
"mars 2009";"Îles-Sous-Le-Vent";"Tourisme";"1178";"171";"0.14516129032258066";"2710.6833616298813";"18673.596491228069"
"avril 2009";"Autres archipels";"Grand Tourisme";"2160";"808";"0.37407407407407406";"4684.6393518518516";"12523.293316831683"
"avril 2009";"Autres archipels";"Luxe";"4320";"1758";"0.40694444444444444";"7819.3055555555557";"19214.675767918088"
"avril 2009";"Autres archipels";"Tourisme";"1110";"371";"0.33423423423423421";"4925.8396396396392";"14737.687331536388"
"avril 2009";"Îles Du Vent";"Grand Tourisme";"9030";"3507";"0.38837209302325582";"5962.6836101882609";"15353.017678927859"
"avril 2009";"Îles Du Vent";"Luxe";"37498";"17892";"0.47714544775721374";"7312.2337991359536";"15324.957690587973"
"avril 2009";"Îles Du Vent";"Tourisme";"3660";"2321";"0.63415300546448083";"6334.2423497267764";"9988.5079707022833"
"avril 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9038";"3692";"0.40849745518920116";"6639.7877849081651";"16254.171722643554"
"avril 2009";"Îles-Sous-Le-Vent";"Luxe";"26430";"9070";"0.34317063942489595";"14014.856488838441";"40839.32271223815"
"avril 2009";"Îles-Sous-Le-Vent";"Tourisme";"1140";"273";"0.23947368421052631";"4627.1508771929821";"19322.168498168499"
"mai 2009";"Autres archipels";"Grand Tourisme";"2232";"678";"0.30376344086021506";"3654.9905913978496";"12032.358407079646"
"mai 2009";"Autres archipels";"Luxe";"4495";"2456";"0.54638487208008901";"11111.96529477197";"20337.249185667752"
"mai 2009";"Autres archipels";"Tourisme";"1147";"491";"0.42807323452484741";"6302.0653879686133";"14721.932790224033"
"mai 2009";"Îles Du Vent";"Grand Tourisme";"9331";"4002";"0.42889293752009433";"7338.5527810524063";"17110.453773113444"
"mai 2009";"Îles Du Vent";"Luxe";"41781";"20523";"0.49120413585122424";"7754.9481821880763";"15787.628027091556"
"mai 2009";"Îles Du Vent";"Tourisme";"3782";"2384";"0.63035430988894769";"6025.2897937599155";"9558.57634228188"
"mai 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9331";"3536";"0.37895188082734971";"6429.2453113278316";"16965.861990950227"
"mai 2009";"Îles-Sous-Le-Vent";"Luxe";"27187";"12906";"0.4747121786147791";"19562.520763600249";"41209.224546722457"
"mai 2009";"Îles-Sous-Le-Vent";"Tourisme";"1178";"363";"0.30814940577249578";"6655.3421052631575";"21597.776859504131"
"juin 2009";"Autres archipels";"Grand Tourisme";"2160";"641";"0.29675925925925928";"3892.0740740740739";"13115.257410296412"
"juin 2009";"Autres archipels";"Luxe";"4320";"1759";"0.40717592592592594";"11938.073611111111";"29319.202956225126"
"juin 2009";"Autres archipels";"Tourisme";"1110";"499";"0.44954954954954957";"6947.7738738738735";"15454.967935871744"
"juin 2009";"Îles Du Vent";"Grand Tourisme";"9600";"4337";"0.45177083333333334";"8492.8758333333335";"18799.079548074707"
"juin 2009";"Îles Du Vent";"Luxe";"40181";"19464";"0.48440805355765165";"7968.3930464647474";"16449.753442252364"
"juin 2009";"Îles Du Vent";"Tourisme";"3660";"2103";"0.57459016393442619";"5323.168306010929";"9264.2872087494052"
"juin 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9060";"3559";"0.39282560706401765";"7837.334216335541";"19951.179544815961"
"juin 2009";"Îles-Sous-Le-Vent";"Luxe";"26310";"13577";"0.5160395286963132";"23955.351995438996";"46421.544597481035"
"juin 2009";"Îles-Sous-Le-Vent";"Tourisme";"1140";"305";"0.26754385964912281";"5723.6947368421052";"21393.481967213116"
"juillet 2009";"Autres archipels";"Grand Tourisme";"2232";"893";"0.40008960573476704";"4986.0900537634407";"12462.433370660694"
"juillet 2009";"Autres archipels";"Luxe";"4464";"2562";"0.57392473118279574";"16667.243055555555";"29040.816939890712"
"juillet 2009";"Autres archipels";"Tourisme";"1147";"679";"0.59197907585004361";"9255.1839581516997";"15634.309278350516"
"juillet 2009";"Îles Du Vent";"Grand Tourisme";"12710";"5740";"0.45161290322580644";"8160.4392604248624";"18069.544076655053"
"juillet 2009";"Îles Du Vent";"Luxe";"41823";"23145";"0.553403629581809";"9199.4606556201124";"16623.419442644201"
"juillet 2009";"Îles Du Vent";"Tourisme";"3782";"2466";"0.65203595980962459";"6372.0610787942887";"9772.5608272506088"
"juillet 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9362";"4371";"0.46688741721854304";"8770.1638538773768";"18784.322580645163"
"juillet 2009";"Îles-Sous-Le-Vent";"Luxe";"27187";"14549";"0.53514547393975065";"26373.704785375365";"49283.243659358035"
"juillet 2009";"Îles-Sous-Le-Vent";"Tourisme";"1178";"463";"0.3930390492359932";"9788.7741935483864";"24905.347732181424"
"août 2009";"Autres archipels";"Grand Tourisme";"2232";"1279";"0.57302867383512546";"7973.4690860215051";"13914.607505863956"
"août 2009";"Autres archipels";"Luxe";"4458";"3102";"0.69582772543741589";"21868.549573799912";"31428.108961960024"
"août 2009";"Autres archipels";"Tourisme";"1147";"739";"0.6442894507410637";"11384.150828247602";"17669.311231393775"
"août 2009";"Îles Du Vent";"Grand Tourisme";"12555";"7002";"0.55770609318996411";"9422.8982875348465";"16895.813767495001"
"août 2009";"Îles Du Vent";"Luxe";"41921";"21831";"0.52076524892058873";"8826.5615085518002";"16949.213732765333"
"août 2009";"Îles Du Vent";"Tourisme";"3603";"2507";"0.69580904801554255";"7234.4363030807663";"10397.157558835261"
"août 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9362";"4761";"0.50854518265327919";"9957.3212988677642";"19580.013022474272"
"août 2009";"Îles-Sous-Le-Vent";"Luxe";"27187";"16990";"0.62493103321440391";"31375.72527310847";"50206.700588581516"
"août 2009";"Îles-Sous-Le-Vent";"Tourisme";"961";"508";"0.52861602497398541";"10431.125910509885";"19732.897637795275"
"septembre 2009";"Autres archipels";"Grand Tourisme";"2174";"1196";"0.55013799448022083";"7047.3247470101196";"12810.103678929765"
"septembre 2009";"Autres archipels";"Luxe";"4320";"2467";"0.57106481481481486";"17860.493518518517";"31275.773003648155"
"septembre 2009";"Autres archipels";"Tourisme";"798";"779";"0.97619047619047616";"14719.497493734336";"15078.509627727855"
"septembre 2009";"Îles Du Vent";"Grand Tourisme";"12312";"7444";"0.60461338531513975";"9988.1046946068873";"16519.82066093498"
"septembre 2009";"Îles Du Vent";"Luxe";"40559";"21232";"0.52348430681229818";"8649.6887497226271";"16523.300960813867"
"septembre 2009";"Îles Du Vent";"Tourisme";"3520";"2541";"0.72187500000000004";"7068.6204545454548";"9792.0283353010618"
"septembre 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9060";"4909";"0.54183222958057398";"9624.811258278145";"17763.452841719292"
"septembre 2009";"Îles-Sous-Le-Vent";"Luxe";"26310";"15552";"0.59110604332953254";"26225.276396807298";"44366.449459876545"
"septembre 2009";"Îles-Sous-Le-Vent";"Tourisme";"930";"430";"0.46236559139784944";"12077.144086021506";"26120.334883720931"
"octobre 2009";"Autres archipels";"Grand Tourisme";"2218";"1221";"0.5504959422903517";"5754.6758340847609";"10453.620802620802"
"octobre 2009";"Autres archipels";"Luxe";"4464";"1718";"0.38485663082437277";"14385.492383512545";"37378.834691501746"
"octobre 2009";"Autres archipels";"Tourisme";"629";"509";"0.80922098569157397";"13246.558028616852";"16369.518664047151"
"octobre 2009";"Îles Du Vent";"Grand Tourisme";"12555";"7119";"0.56702508960573472";"9202.1075268817203";"16228.748419721871"
"octobre 2009";"Îles Du Vent";"Luxe";"42402";"21340";"0.50327814725720488";"8066.7093061648038";"16028.332146204311"
"octobre 2009";"Îles Du Vent";"Tourisme";"3578";"2201";"0.61514812744550029";"6597.8191727221911";"10725.577919127669"
"octobre 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9362";"4451";"0.47543259987182224";"8263.3938261055337";"17380.789260840262"
"octobre 2009";"Îles-Sous-Le-Vent";"Luxe";"27249";"14488";"0.53168923630224962";"23348.084443465814";"43913.028230259522"
"octobre 2009";"Îles-Sous-Le-Vent";"Tourisme";"1085";"260";"0.23963133640552994";"7007.8147465437787";"29244.150000000001"
"novembre 2009";"Autres archipels";"Grand Tourisme";"1350";"965";"0.71481481481481479";"7925.0155555555557";"11086.809326424871"
"novembre 2009";"Autres archipels";"Luxe";"4320";"1375";"0.31828703703703703";"9254.6328703703712";"29076.373818181819"
"novembre 2009";"Autres archipels";"Tourisme";"1110";"351";"0.31621621621621621";"4573.1090090090092";"14461.968660968661"
"novembre 2009";"Îles Du Vent";"Grand Tourisme";"12271";"6114";"0.49824790155651538";"6893.52416265993";"13835.530749100426"
"novembre 2009";"Îles Du Vent";"Luxe";"40472";"22261";"0.55003459181656456";"7874.6735273769518";"14316.687794798077"
"novembre 2009";"Îles Du Vent";"Tourisme";"3810";"1780";"0.46719160104986879";"4548.8265091863514";"9736.5331460674151"
"novembre 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9087";"4080";"0.44899306701881808";"6117.3686585231653";"13624.639460784314"
"novembre 2009";"Îles-Sous-Le-Vent";"Luxe";"26310";"11746";"0.44644621816799696";"16550.467122767008";"37071.580963732333"
"novembre 2009";"Îles-Sous-Le-Vent";"Tourisme";"1050";"185";"0.1761904761904762";"4202.2133333333331";"23850.400000000001"
"décembre 2009";"Autres archipels";"Grand Tourisme";"2232";"729";"0.32661290322580644";"3760.1818996415773";"11512.655692729766"
"décembre 2009";"Autres archipels";"Luxe";"4464";"1136";"0.25448028673835127";"7140.6850358422935";"28059.875"
"décembre 2009";"Autres archipels";"Tourisme";"1147";"321";"0.2798605056669573";"3859.9703574542286";"13792.479750778817"
"décembre 2009";"Îles Du Vent";"Grand Tourisme";"12710";"6141";"0.48316286388670338";"6665.8221872541308";"13796.22211366227"
"décembre 2009";"Îles Du Vent";"Luxe";"41783";"20597";"0.49295167891247638";"7925.9041715530238";"16078.460649609166"
"décembre 2009";"Îles Du Vent";"Tourisme";"3937";"1680";"0.4267208534417069";"4458.2600965201927";"10447.720238095239"
"décembre 2009";"Îles-Sous-Le-Vent";"Grand Tourisme";"9362";"2593";"0.27697073274941253";"3935.7110660115359";"14209.844581565754"
"décembre 2009";"Îles-Sous-Le-Vent";"Luxe";"27193";"9338";"0.3433971978082595";"15361.95009745155";"44735.222638680658"
"décembre 2009";"Îles-Sous-Le-Vent";"Tourisme";"1178";"172";"0.14601018675721561";"3053.2589134125637";"20911.273255813954"
"janvier 2010";"Autres archipels";"Grand Tourisme";"2232";"611";"0.27374551971326166";"4027.4417562724016";"14712.356792144026"
"janvier 2010";"Autres archipels";"Luxe";"4433";"851";"0.19196932100157907";"4170.0981276787725";"21722.732079905993"
"janvier 2010";"Autres archipels";"Tourisme";"1063";"153";"0.14393226716839136";"1988.1411100658513";"13813.032679738562"
"janvier 2010";"Îles Du Vent";"Grand Tourisme";"12213";"4959";"0.40604274134119384";"5592.1665438467207";"13772.359346642468"
"janvier 2010";"Îles Du Vent";"Luxe";"40377";"15117";"0.37439631473363549";"5330.3554251182604";"14237.200568895945"
"janvier 2010";"Îles Du Vent";"Tourisme";"3937";"1545";"0.39243078486156974";"4248.3020066040135";"10825.608414239483"
"janvier 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9167";"2438";"0.26595396531035237";"3558.4219482927892";"13379.841673502871"
"janvier 2010";"Îles-Sous-Le-Vent";"Luxe";"26690";"8486";"0.31794679655301611";"12731.185125515174";"40041.87261371671"
"janvier 2010";"Îles-Sous-Le-Vent";"Tourisme";"1023";"193";"0.18866080156402737";"5360.7126099706747";"28414.554404145078"
"février 2010";"Autres archipels";"Grand Tourisme";"1904";"657";"0.34506302521008403";"5126.2552521008402";"14855.99695585997"
"février 2010";"Autres archipels";"Luxe";"2082";"607";"0.29154658981748321";"5650.463496637848";"19380.996705107085"
"février 2010";"Autres archipels";"Tourisme";"1036";"161";"0.1554054054054054";"2061.4517374517372";"13264.993788819876"
"février 2010";"Îles Du Vent";"Grand Tourisme";"11640";"5210";"0.44759450171821308";"6208.542697594502";"13870.909213051824"
"février 2010";"Îles Du Vent";"Luxe";"32488";"14151";"0.43557621275547892";"6481.1008372322085";"14879.372765175605"
"février 2010";"Îles Du Vent";"Tourisme";"3416";"1507";"0.44115925058548011";"4564.7862997658076";"10347.252820172529"
"février 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"8379";"2313";"0.27604726100966703";"3424.4629430719656";"12405.35019455253"
"février 2010";"Îles-Sous-Le-Vent";"Luxe";"19684";"6729";"0.34185124974598657";"12382.070920544606";"36220.639619557143"
"février 2010";"Îles-Sous-Le-Vent";"Tourisme";"924";"176";"0.19047619047619047";"3279.3354978354978";"17216.511363636364"
"mars 2010";"Autres archipels";"Grand Tourisme";"2108";"670";"0.3178368121442125";"3482.8889943074005";"10958.10447761194"
"mars 2010";"Autres archipels";"Luxe";"2356";"665";"0.28225806451612906";"6018.6341256366723";"21323.16090225564"
"mars 2010";"Autres archipels";"Tourisme";"424";"145";"0.34198113207547171";"4929.5471698113206";"14414.675862068965"
"mars 2010";"Îles Du Vent";"Grand Tourisme";"12555";"5561";"0.44293110314615691";"5561.0775786539225";"12555.175148354612"
"mars 2010";"Îles Du Vent";"Luxe";"36518";"15534";"0.42537926501999013";"6351.7216715044633";"14931.90240762199"
"mars 2010";"Îles Du Vent";"Tourisme";"3782";"1831";"0.48413537810682178";"4765.385510312004";"9843.0846531949755"
"mars 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9308";"2720";"0.29222174473571122";"3977.8115599484313";"13612.305147058823"
"mars 2010";"Îles-Sous-Le-Vent";"Luxe";"21731";"8732";"0.40182228153329347";"15554.132713634899";"38708.985112230876"
"mars 2010";"Îles-Sous-Le-Vent";"Tourisme";"1023";"382";"0.37341153470185728";"2953.9452590420333";"7910.6963350785336"
"avril 2010";"Autres archipels";"Grand Tourisme";"2040";"865";"0.42401960784313725";"4620.0867647058822";"10895.927167630058"
"avril 2010";"Autres archipels";"Luxe";"2280";"1125";"0.49342105263157893";"10442.643859649123";"21163.758222222223"
"avril 2010";"Autres archipels";"Tourisme";"1110";"256";"0.23063063063063063";"3445.6594594594594";"14940.1640625"
"avril 2010";"Îles Du Vent";"Grand Tourisme";"12312";"6514";"0.52907732293697207";"7089.7537361923323";"13400.222290451336"
"avril 2010";"Îles Du Vent";"Luxe";"35117";"16789";"0.4780875359512487";"7361.4588660762593";"15397.721782119244"
"avril 2010";"Îles Du Vent";"Tourisme";"3700";"1983";"0.53594594594594591";"5628.8521621621621";"10502.649016641451"
"avril 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9060";"3181";"0.35110375275938188";"4486.4828918322291";"12778.225400817353"
"avril 2010";"Îles-Sous-Le-Vent";"Luxe";"21090";"10929";"0.51820768136557616";"20512.985585585586";"39584.487693293071"
"avril 2010";"Îles-Sous-Le-Vent";"Tourisme";"990";"174";"0.17575757575757575";"4755.9494949494947";"27059.712643678162"
"mai 2010";"Autres archipels";"Grand Tourisme";"2108";"940";"0.4459203036053131";"5123.6228652751424";"11489.996808510637"
"mai 2010";"Autres archipels";"Luxe";"2356";"1251";"0.53098471986417661";"11458.361205432937";"21579.455635491606"
"mai 2010";"Autres archipels";"Tourisme";"1147";"383";"0.33391455972101136";"4761.5632083696601";"14259.825065274152"
