Date;SH;Pays;Poids;Valeur;DTE;CodeICSCH;ICSCH
01/09/2018;22083090;CKP;0;700;180;3;Services
01/09/2018;22042190;GBP;6;899945;180;3;Services
01/09/2018;25239000;FRP;24;1193;251;4;Construction
01/09/2018;27101223;DEP;4;515;180;2;Commerce
01/09/2018;27101923;GBP;8;10300;180;3;Services
01/09/2018;27101924;DEP;4;515;180;2;Commerce
01/09/2018;27101926;USP;1;5117;180;1;Industrie
01/09/2018;27101929;FRP;3;3580;180;1;Industrie
01/09/2018;27109100;KRP;127040;500000;63635;1;Industrie
01/09/2018;22030000;CKP;0;500;180;3;Services
01/09/2018;20081100;CKP;0;2600;180;3;Services
01/09/2018;22011090;CKP;0;350;180;3;Services
01/09/2018;19059090;CKP;0;300;180;3;Services
01/09/2018;20052000;CKP;0;4500;180;3;Services
01/08/2018;96032900;FRP;2;388;135;1;Industrie
01/08/2018;96033000;FRP;137;27780;185;1;Industrie
01/08/2018;96035000;FRP;1;12231;135;1;Industrie
01/08/2018;96071900;FRP;22;4367;135;1;Industrie
01/08/2018;95049000;USP;12;15693;192;3;Services
01/08/2018;95062990;FRP;3;5967;180;6;Autre secteur
01/08/2018;95062990;NZP;1;45500;135;2;Commerce
01/08/2018;96031000;FRP;106;21360;185;1;Industrie
01/08/2018;95030000;FRP;1;12250;360;2;Commerce
01/08/2018;94037000;FRP;230;5967;235;1;Industrie
01/08/2018;94054000;FRP;164;111454;320;1;Industrie
01/08/2018;94017100;FRP;17;4773;135;1;Industrie
01/08/2018;94018000;FRP;18;3174;135;1;Industrie
01/08/2018;90041090;FRP;1;26133;135;2;Commerce
01/08/2018;87032379;FRP;1240;226727;735;6;Autre secteur
01/08/2018;87089900;NZP;118;38929;771;2;Commerce
01/08/2018;90013000;FRP;0;42959;135;2;Commerce
01/08/2018;90069900;USP;28;52310;273;6;Autre secteur
01/08/2018;90142000;FRP;5;715980;135;1;Industrie
01/08/2018;90142000;NCP;35;300000;792;1;Industrie
01/08/2018;90149000;FRP;2;954640;270;1;Industrie
01/08/2018;90149000;USP;2;195400;135;1;Industrie
01/08/2018;90158010;FRP;4;200000;135;4;Construction
01/08/2018;90178000;FRP;8;1563;135;1;Industrie
01/08/2018;90179000;FRP;9;3580;135;1;Industrie
01/08/2018;90189000;DEP;5;250593;180;2;Commerce
01/08/2018;90189000;FRP;1;173029;180;2;Commerce
01/08/2018;90189000;FRP;76;226967;855;6;Autre secteur
01/08/2018;90189000;USP;5;250593;180;2;Commerce
01/08/2018;90192000;FRP;12;59665;135;6;Autre secteur
01/08/2018;90200000;FRP;50;1492;135;1;Industrie
01/08/2018;90230000;FRP;11;102770;187;4;Construction
01/08/2018;90248000;FRP;11;334124;135;1;Industrie
01/08/2018;90261010;FRP;0;95464;135;1;Industrie
01/08/2018;90261010;FRP;0;244475;135;3;Services
01/08/2018;90261010;NCP;0;50000;180;1;Industrie
01/08/2018;90262010;FRP;4;89856;540;2;Commerce
01/08/2018;90262010;NCP;0;50000;180;1;Industrie
01/08/2018;90278010;FRP;15;51015;209;3;Services
01/08/2018;90304000;FRP;15;593428;135;3;Services
01/08/2018;90318010;FRP;2;124819;180;6;Autre secteur
01/08/2018;90318010;USP;0;337680;135;1;Industrie
01/08/2018;90318090;FRP;4;102030;180;3;Services
01/08/2018;90328910;FRP;4;7756;135;1;Industrie
01/08/2018;90328910;NCP;1;50000;180;1;Industrie
01/08/2018;87113090;FRP;384;477320;285;6;Autre secteur
01/08/2018;88032000;AUP;25;50002;256;1;Industrie
01/08/2018;88032000;NCP;60;250000;868;1;Industrie
01/08/2018;88032000;USP;2807;1498860;14898;3;Services
01/08/2018;88033000;FRP;15;596650;135;1;Industrie
01/08/2018;88033000;FRP;936;5444543;6051;3;Services
01/08/2018;88033000;NCP;0;5000;720;1;Industrie
01/08/2018;88033000;NZP;38;84083;321;3;Services
01/08/2018;88033000;USP;321;2423936;2166;3;Services
01/08/2018;88040000;FRP;24;46539;253;6;Autre secteur
01/08/2018;89039119;FRP;14400;24462650;7285;6;Autre secteur
01/08/2018;89039199;FRP;10110;35070101;5185;6;Autre secteur
01/08/2018;89039991;CKP;12;99428;135;2;Commerce
01/08/2018;89039991;NZP;16;50000;135;2;Commerce
01/08/2018;83011000;FRP;44;8950;135;1;Industrie
01/08/2018;83023000;ITP;1;6802;180;2;Commerce
01/08/2018;83024900;FRP;20;7160;135;1;Industrie
01/08/2018;76090000;FRP;57;39533;405;1;Industrie
01/08/2018;73269090;FRP;182;915535;1264;6;Autre secteur
01/08/2018;73269090;FRP;633;114904;1095;1;Industrie
01/08/2018;85256000;NCP;2;50000;180;1;Industrie
01/08/2018;85258000;USP;13;275481;197;3;Services
01/08/2018;85261000;FRP;4;50000;180;1;Industrie
01/08/2018;85269100;FRP;2;95464;135;6;Autre secteur
01/08/2018;85269100;NCP;3;50000;180;1;Industrie
01/08/2018;85285100;USP;11;20924;190;6;Autre secteur
01/08/2018;85311000;FRP;69;13866;135;1;Industrie
01/08/2018;85318000;USP;1;192960;135;1;Industrie
01/08/2018;85319000;NCP;0;2000;180;1;Industrie
01/08/2018;85361000;FRP;0;2000;180;1;Industrie
01/08/2018;85363000;NCP;0;50000;180;1;Industrie
01/08/2018;85365000;FRP;12;20883;135;1;Industrie
01/08/2018;85366900;NCP;0;50000;180;1;Industrie
01/08/2018;85369000;FRP;13;2578;135;1;Industrie
01/08/2018;85371000;FRP;2;4177;135;1;Industrie
01/08/2018;85371000;NCP;1;50000;180;1;Industrie
01/08/2018;85371000;SGP;3;5653;135;3;Services
01/08/2018;85371000;USP;56;88419;413;6;Autre secteur
01/08/2018;85381000;FRP;86;14916;135;1;Industrie
01/08/2018;85392900;NCP;2;115810;180;2;Commerce
01/08/2018;85423100;NZP;32;23866;135;3;Services
01/08/2018;85423900;FRP;5;2387;180;1;Industrie
01/08/2018;85423900;NZP;20;119330;135;3;Services
01/08/2018;85437000;FRP;1;357990;135;1;Industrie
01/08/2018;85444200;DEP;2;51015;180;3;Services
01/08/2018;85444200;FRP;253;16468;505;1;Industrie
01/08/2018;85459000;FRP;1;25823;180;6;Autre secteur
01/08/2018;85059000;CLP;139;225792;961;2;Commerce
01/08/2018;85071000;NZP;18;84000;135;2;Commerce
01/08/2018;85072010;DEP;42;125440;135;2;Commerce
01/08/2018;85078000;NCP;7;50000;180;1;Industrie
01/08/2018;85086000;FRP;52;39379;135;1;Industrie
01/08/2018;85087000;FRP;6;4177;135;1;Industrie
01/08/2018;85099000;FRP;17;3371;135;1;Industrie
01/08/2018;85118000;FRP;1;357990;135;1;Industrie
01/08/2018;85131000;FRP;14;2864;135;1;Industrie
01/08/2018;85169000;NCP;2;90000;180;2;Commerce
01/08/2018;85171200;FRP;5;103196;360;2;Commerce
01/08/2018;85176200;FRP;2;3819;135;1;Industrie
01/08/2018;85176200;FRP;39;62648;328;4;Construction
01/08/2018;85176200;FRP;40;100620;468;6;Autre secteur
01/08/2018;85176900;GBP;9;594835;180;3;Services
01/08/2018;85184090;FRP;14;84724;135;3;Services
01/08/2018;85235100;FRP;0;3924;180;2;Commerce
01/08/2018;82011000;FRP;4;716;135;1;Industrie
01/08/2018;82013000;FRP;5;1074;135;1;Industrie
01/08/2018;82032000;FRP;11;2279;135;1;Industrie
01/08/2018;82052000;FRP;6;1146;135;1;Industrie
01/08/2018;82054000;FRP;7;1480;135;1;Industrie
01/08/2018;82055900;FRP;28;5668;135;1;Industrie
01/08/2018;82059000;FRP;245;35799;1453;6;Autre secteur
01/08/2018;82075000;FRP;1;1790;135;1;Industrie
01/08/2018;82079000;FRP;351;47869;420;1;Industrie
01/08/2018;82079000;NCP;1;1000;180;1;Industrie
01/08/2018;73181200;FRP;15;2959;135;1;Industrie
01/08/2018;73181500;FRP;0;1002;180;6;Autre secteur
01/08/2018;73181900;FRP;11;2148;135;1;Industrie
01/08/2018;73182200;FRP;0;3767;180;6;Autre secteur
01/08/2018;73182300;NCP;1;2250;180;1;Industrie
01/08/2018;73249000;FRP;1;242;135;1;Industrie
01/08/2018;73262000;FRP;3;626;135;1;Industrie
01/08/2018;73110000;NCP;14;50000;202;1;Industrie
01/08/2018;73121000;AUP;1;8070;135;2;Commerce
01/08/2018;73129000;FRP;1;4177;135;1;Industrie
01/08/2018;73158200;CKP;198;148997;185;2;Commerce
01/08/2018;73170010;FRP;5;1074;135;1;Industrie
01/08/2018;70193990;FRP;414;46539;335;1;Industrie
01/08/2018;70131000;USP;9;240000;180;2;Commerce
01/08/2018;69120000;CLP;106;172800;794;2;Commerce
01/08/2018;68042100;FRP;74;7846;135;1;Industrie
01/08/2018;64031900;FRP;2;3580;180;6;Autre secteur
01/08/2018;84099110;AUP;46;186393;361;2;Commerce
01/08/2018;84111100;NCP;515;1000000;2945;1;Industrie
01/08/2018;84119100;NCP;2;50000;180;1;Industrie
01/08/2018;84119100;USP;84;535510;315;1;Industrie
01/08/2018;84119100;USP;10;576044;182;3;Services
01/08/2018;84132000;FRP;50;20883;270;1;Industrie
01/08/2018;84133000;NCP;4;100000;360;1;Industrie
01/08/2018;84133000;USP;2;385920;135;1;Industrie
01/08/2018;84138190;FRP;3118;619323;1990;1;Industrie
01/08/2018;84138200;NZP;72;48320;135;2;Commerce
01/08/2018;84138200;USP;358;1330420;2064;6;Autre secteur
01/08/2018;84139100;AUP;43;154282;135;1;Industrie
01/08/2018;84139100;FRP;5;40095;270;1;Industrie
01/08/2018;84145190;FRP;35;9546;135;1;Industrie
01/08/2018;84181000;NCP;128;412931;185;2;Commerce
01/08/2018;84182900;FRP;73;14797;135;1;Industrie
01/08/2018;84189900;NCP;1;26095;180;2;Commerce
01/08/2018;84198100;AUP;10;51250;135;3;Services
01/08/2018;84212110;AUP;27;7568;269;6;Autre secteur
01/08/2018;84212900;FRP;32;6563;135;1;Industrie
01/08/2018;84213900;FRP;591;117367;385;1;Industrie
01/08/2018;84213900;NCP;0;1500;180;1;Industrie
01/08/2018;84219900;FRP;13;15693;199;3;Services
01/08/2018;84221100;CLP;90;224138;582;6;Autre secteur
01/08/2018;84242000;FRP;2;5967;135;1;Industrie
01/08/2018;84243000;FRP;160;33412;185;1;Industrie
01/08/2018;84249010;FRP;311;76062;860;1;Industrie
01/08/2018;84253100;FRP;2;55281;180;6;Autre secteur
01/08/2018;84254200;FRP;12;715980;135;1;Industrie
01/08/2018;84254200;NCP;8;150000;540;1;Industrie
01/08/2018;84314900;BEP;1;25059;180;2;Commerce
01/08/2018;84401000;FRP;1809;59665;1035;1;Industrie
01/08/2018;84509090;NCP;0;735;180;2;Commerce
01/08/2018;84662000;FRP;15;1790;135;1;Industrie
01/08/2018;84671900;FRP;15;7398;135;1;Industrie
01/08/2018;84672100;FRP;11;21479;135;1;Industrie
01/08/2018;84672200;FRP;11;6563;135;1;Industrie
01/08/2018;84672900;FRP;0;1480;135;1;Industrie
01/08/2018;84678900;FRP;28;38186;135;1;Industrie
01/08/2018;84679900;FRP;154;17303;320;1;Industrie
01/08/2018;84713000;ESP;4;209240;180;3;Services
01/08/2018;84713000;ITP;1;69211;180;3;Services
01/08/2018;84713000;USP;6;260000;180;5;Hotellerie - Restauration
01/08/2018;84714100;FRP;23;357990;249;3;Services
01/08/2018;84714100;USP;25;47079;259;6;Autre secteur
01/08/2018;84715000;NLP;0;48238;135;2;Commerce
01/08/2018;84717000;NLP;1;90379;180;2;Commerce
01/08/2018;84719000;FRP;16;172671;214;6;Autre secteur
01/08/2018;84729090;FRP;94;19093;135;1;Industrie
01/08/2018;84733000;FRP;4;47732;180;2;Commerce
01/08/2018;84733000;HUP;1;11011;180;2;Commerce
01/08/2018;84733000;NLP;20;87385;233;2;Commerce
01/08/2018;84798200;FRP;5;1014;135;1;Industrie
01/08/2018;84812000;DEP;20;209240;234;3;Services
01/08/2018;84812000;NCP;4;100000;360;1;Industrie
01/08/2018;84812000;USP;3;723840;405;1;Industrie
01/08/2018;84818000;FRP;84;65458;270;1;Industrie
01/08/2018;84819000;FRP;12;15036;270;1;Industrie
01/08/2018;84819000;USP;6;941580;180;3;Services
01/08/2018;84839000;USP;3;42628;180;6;Autre secteur
01/08/2018;84842000;NCP;0;3000;180;1;Industrie
01/08/2018;84879000;FRP;22;177495;242;6;Autre secteur
01/08/2018;85011000;FRP;9;6682;135;1;Industrie
01/08/2018;85023900;FRP;5;119330;180;6;Autre secteur
01/08/2018;85030000;FRP;427;49188;555;1;Industrie
01/08/2018;85041000;FRP;20;5489;135;1;Industrie
01/08/2018;85042100;FRP;60;6921;135;1;Industrie
01/08/2018;85043100;FRP;96;33890;135;1;Industrie
01/08/2018;85044000;NCP;6;50000;180;1;Industrie
01/08/2018;85049000;FRP;2;10740;180;4;Construction
01/08/2018;85049000;NCP;3;191200;180;2;Commerce
01/08/2018;73072900;FRP;8;1551;135;1;Industrie
01/08/2018;73089090;FRP;4;55170;180;6;Autre secteur
01/08/2018;65069900;FRP;53;10740;135;1;Industrie
01/08/2018;66019900;USP;15;20924;211;3;Services
01/08/2018;63079000;USP;8;10462;180;3;Services
01/08/2018;63079000;FRP;39;7846;135;1;Industrie
01/08/2018;63072000;FRP;2;4773;180;6;Autre secteur
01/08/2018;63072000;FRP;9;1772;135;1;Industrie
01/08/2018;62114320;CKP;4;16320;180;1;Industrie
01/08/2018;62113900;FRP;2;3580;180;6;Autre secteur
01/08/2018;56049000;FRP;3;5967;180;6;Autre secteur
01/08/2018;56075000;AUP;10;57731;135;2;Commerce
01/08/2018;63063000;FRP;97;954640;617;6;Autre secteur
01/08/2018;63063000;NZP;717;1673920;485;6;Autre secteur
01/08/2018;62033210;FRP;35;7160;85;1;Industrie
01/08/2018;52085200;ITP;49;180066;378;2;Commerce
01/08/2018;49070090;IEP;5;60000;180;3;Services
01/08/2018;49059900;GBP;9;61404;180;3;Services
01/08/2018;40113000;THP;60;15416;430;3;Services
01/08/2018;49119990;FRP;7;140093;180;1;Industrie
01/08/2018;48239000;FRP;17;3484;135;1;Industrie
01/08/2018;49019990;CLP;41;66600;473;2;Commerce
01/08/2018;44089000;FRP;114;23090;185;1;Industrie
01/08/2018;44111300;NCP;515;110879;385;2;Commerce
01/08/2018;44151000;FRP;20;11933;135;1;Industrie
01/08/2018;44181000;FRP;441;49522;335;1;Industrie
01/08/2018;42023200;FRP;139;16110;185;1;Industrie
01/08/2018;40169300;FRP;0;309;180;6;Autre secteur
01/08/2018;40169300;FRP;22;4356;135;1;Industrie
01/08/2018;40169300;NCP;0;3760;900;1;Industrie
01/08/2018;48182010;NCP;14;4000;206;1;Industrie
01/08/2018;48182090;CLP;2;1485;180;6;Autre secteur
01/08/2018;48194000;FRP;4;835;135;1;Industrie
01/08/2018;39269099;FRP;607;49176;1230;1;Industrie
01/08/2018;39269099;NZP;2;13612;135;2;Commerce
01/08/2018;39269099;TOP;2;14908;135;2;Commerce
01/08/2018;40093100;FRP;1;2387;135;1;Industrie
01/08/2018;40093100;NZP;1;6726;135;2;Commerce
01/08/2018;39269099;CKP;1;6572;135;2;Commerce
01/08/2018;39269099;CNP;2;102030;180;2;Commerce
01/08/2018;39232990;FRP;3;537;135;1;Industrie
01/08/2018;39233090;INP;27;1046;269;1;Industrie
01/08/2018;39239090;NCP;1;500;180;1;Industrie
01/08/2018;39249011;FRP;7;11814;135;1;Industrie
01/08/2018;39249019;FRP;142;28639;185;1;Industrie
01/08/2018;39262000;FRP;149;1480;185;1;Industrie
01/08/2018;39232190;FRP;40;7995;135;1;Industrie
01/08/2018;33079000;FRP;66;13305;135;1;Industrie
01/08/2018;39139000;FRP;685;3623813;3840;1;Industrie
01/08/2018;39140000;FRP;1;286;135;1;Industrie
01/08/2018;39171090;FRP;187;49522;185;1;Industrie
01/08/2018;39191000;FRP;358;72455;420;1;Industrie
01/08/2018;39209900;FRP;10;2029;135;1;Industrie
01/08/2018;39211200;FRP;0;36;135;1;Industrie
01/08/2018;39211300;FRP;80;16181;135;1;Industrie
01/08/2018;39211900;FRP;9;1767;135;1;Industrie
01/08/2018;38140000;AUP;3;15648;135;2;Commerce
01/08/2018;38140000;NCP;4;4000;180;1;Industrie
01/08/2018;38190000;SGP;1;2041;180;3;Services
01/08/2018;38220000;ESP;1;1020;180;1;Industrie
01/08/2018;38249090;NCP;0;2000;180;1;Industrie
01/08/2018;34011990;FRP;7;1426;135;1;Industrie
01/08/2018;34022090;INP;20;1046;231;1;Industrie
01/08/2018;34031900;NCP;1;2400;180;1;Industrie
01/08/2018;34039900;CAP;1;3133;360;3;Services
01/08/2018;34039900;NCP;4;1000;180;1;Industrie
01/08/2018;34039900;USP;2;1360;180;3;Services
01/08/2018;35061000;FRP;21;4296;135;1;Industrie
01/08/2018;35069190;FRP;28;5585;135;1;Industrie
01/08/2018;35069990;FRP;10;1933;135;1;Industrie
01/08/2018;38089100;CLP;30;19000;282;6;Autre secteur
01/08/2018;30049000;VUP;852;3099008;5124;2;Commerce
01/08/2018;32081000;AUP;18;152892;224;3;Services
01/08/2018;32082000;AUP;15;78198;135;2;Commerce
01/08/2018;32089010;AUP;1;9482;135;2;Commerce
01/08/2018;32089090;NCP;19;7500;400;1;Industrie
01/08/2018;32141000;NCP;0;1200;360;1;Industrie
01/08/2018;30019000;FRP;16;9548;720;2;Commerce
01/07/2018;95030000;FRP;2;14000;180;2;Commerce
01/08/2018;27109900;SGP;437695;90173;218935;1;Industrie
01/08/2018;28112900;NCP;5;1000;180;1;Industrie
01/08/2018;28444000;FRP;336;2148;1955;6;Autre secteur
01/08/2018;22083090;CKP;0;700;180;3;Services
01/08/2018;33051090;FRP;38;5131;135;1;Industrie
01/08/2018;27101221;NZP;12;3293;540;3;Services
01/08/2018;27101923;GBP;52;2041;393;3;Services
01/08/2018;27101926;NCP;23;5400;411;1;Industrie
01/08/2018;27101926;USP;1;15564;360;1;Industrie
01/08/2018;27101929;FRP;3;3580;180;1;Industrie
01/08/2018;27101929;FRP;95;19868;135;1;Industrie
01/08/2018;22030000;CKP;0;500;180;3;Services
01/08/2018;22011010;FRP;61;644;135;1;Industrie
01/08/2018;20081100;CKP;0;2000;180;3;Services
01/08/2018;2023090;CLP;10;7880;184;6;Autre secteur
01/08/2018;3011900;FRP;227;430000;1363;6;Autre secteur
01/07/2018;96151900;WFP;45;145773;356;6;Autre secteur
01/07/2018;94019000;FRP;10;1029100;184;3;Services
01/07/2018;94055000;FRP;369;527986;2119;3;Services
01/07/2018;75089000;SGP;1;139913;180;3;Services
01/07/2018;96062900;CLP;18;56375;225;2;Commerce
01/08/2018;19059090;CKP;0;1200;180;3;Services
01/08/2018;20052000;CKP;0;6300;180;3;Services
01/07/2018;90261010;NCP;0;100000;360;1;Industrie
01/07/2018;90262010;FRP;1;5967;135;2;Commerce
01/07/2018;90271010;NCP;4;202865;180;3;Services
01/07/2018;90292090;NCP;0;50000;180;1;Industrie
01/07/2018;90304000;FRP;18;298325;135;6;Autre secteur
01/07/2018;90314990;NCP;0;50000;180;1;Industrie
01/07/2018;90318010;FRP;0;119330;135;1;Industrie
01/07/2018;90318010;KRP;1;137759;135;2;Commerce
01/07/2018;90318010;NCP;0;50000;180;1;Industrie
01/07/2018;90322010;NCP;0;50000;180;1;Industrie
01/07/2018;93020000;FRP;1;58472;180;6;Autre secteur
01/07/2018;93033090;FRP;2;39295;135;6;Autre secteur
01/07/2018;93039000;FRP;6;219269;315;6;Autre secteur
01/07/2018;89071090;FRP;107;454289;135;6;Autre secteur
01/07/2018;90013000;FRP;0;10864;135;2;Commerce
01/07/2018;90021900;NZP;3;15000;180;3;Services
01/07/2018;76109000;FRP;19;50172;229;6;Autre secteur
01/07/2018;76129000;BEP;7144;1291747;3685;2;Commerce
01/07/2018;76130000;NCP;26;50000;264;1;Industrie
01/07/2018;82060000;NCP;196;736934;185;6;Autre secteur
01/07/2018;90141000;NZP;6;1457231;135;3;Services
01/07/2018;90142000;FRP;2;119330;180;3;Services
01/07/2018;90142000;NCP;10;150000;360;1;Industrie
01/07/2018;90142000;USP;4;775925;180;3;Services
01/07/2018;90148010;GBP;2;20554;180;3;Services
01/07/2018;90148010;SGP;11;3717130;187;3;Services
01/07/2018;90148010;USP;4;10277;180;3;Services
01/07/2018;90148090;CAP;52;2323732;393;6;Autre secteur
01/07/2018;90148090;NLP;5;10250;180;3;Services
01/07/2018;90149000;FRP;0;477320;270;1;Industrie
01/07/2018;90158010;FRP;95;1193300;135;3;Services
01/07/2018;90158020;FRP;12;85141;194;6;Autre secteur
01/07/2018;90181900;FRP;1;468132;135;2;Commerce
01/07/2018;90189000;FRP;12;130310;720;2;Commerce
01/07/2018;90214000;FRP;1;103232;135;2;Commerce
01/07/2018;90229000;FRP;9;1022061;180;2;Commerce
01/07/2018;85255000;FRP;1;71598;135;1;Industrie
01/07/2018;85256000;NCP;8;100000;180;1;Industrie
01/07/2018;85258000;FRP;1;26251;135;6;Autre secteur
01/07/2018;85258000;FRP;1;618420;135;3;Services
01/07/2018;85258000;USP;9;102500;180;3;Services
01/07/2018;85261000;NCP;4;50000;180;1;Industrie
01/07/2018;85269100;NCP;3;50000;180;1;Industrie
01/07/2018;85285900;NLP;4;10250;180;3;Services
01/07/2018;85286100;GBP;15;512500;207;3;Services
01/07/2018;85291000;NCP;4;50000;180;1;Industrie
01/07/2018;85311000;ESP;10;238660;184;3;Services
01/07/2018;85319000;FRP;2;4773;180;4;Construction
01/07/2018;85323000;USP;12;83538;195;3;Services
01/07/2018;85340000;FRP;2;844856;180;6;Autre secteur
01/07/2018;85364900;NCP;5;67956;180;4;Construction
01/07/2018;85365000;AUP;0;26268;180;6;Autre secteur
01/07/2018;85366900;NCP;0;500;180;1;Industrie
01/07/2018;85371000;NCP;0;50000;180;1;Industrie
01/07/2018;85389000;AUP;0;34071;180;6;Autre secteur
01/07/2018;85423100;FRP;1;90691;135;2;Commerce
01/07/2018;85481000;KRP;129180;500000;64685;1;Industrie
01/07/2018;87032199;FRP;1475;715980;835;6;Autre secteur
01/07/2018;87032299;FRP;877;1073970;535;6;Autre secteur
01/07/2018;87032329;FRP;1328;1670620;785;6;Autre secteur
01/07/2018;87032369;FRP;1609;1999971;935;6;Autre secteur
01/07/2018;87032379;FRP;1281;1193300;735;6;Autre secteur
01/07/2018;87089900;USP;45;181598;135;5;Hotellerie - Restauration
01/07/2018;87111090;FRP;142;119330;185;6;Autre secteur
01/07/2018;87112090;FRP;100;477320;135;6;Autre secteur
01/07/2018;87169000;FJP;38;22180;323;3;Services
01/07/2018;88023000;USP;13;35875;197;3;Services
01/07/2018;88031000;NCP;17;50000;219;1;Industrie
01/07/2018;88032000;NCP;79;200000;837;1;Industrie
01/07/2018;88032000;NZP;200;103070;1129;3;Services
01/07/2018;88032000;USP;3520;2157870;18577;3;Services
01/07/2018;88033000;CHP;128;578613;905;3;Services
01/07/2018;88033000;FRP;22;596650;135;1;Industrie
01/07/2018;88033000;FRP;1115;7975973;6620;3;Services
01/07/2018;88033000;NCP;16;63800;748;1;Industrie
01/07/2018;89031000;NZP;26;101724;135;2;Commerce
01/07/2018;85059000;CLP;37;112896;316;2;Commerce
01/07/2018;85068000;NZP;5;63942;135;2;Commerce
01/07/2018;85072010;FRP;50;165239;135;6;Autre secteur
01/07/2018;85078000;NCP;24;250000;729;1;Industrie
01/07/2018;85115000;NCP;23;50000;249;1;Industrie
01/07/2018;85171200;FRP;4;76563;180;2;Commerce
01/07/2018;85176200;FRP;30;75465;552;6;Autre secteur
01/07/2018;85181000;NZP;5;8497;180;6;Autre secteur
01/07/2018;85235100;FRP;0;3505;180;2;Commerce
01/07/2018;85235100;USP;1;13387;360;3;Services
01/07/2018;73269090;FRP;31;15000;135;1;Industrie
01/07/2018;73269090;NZP;1;5391;135;2;Commerce
01/07/2018;71132000;NZP;0;21628;180;2;Commerce
01/07/2018;71131900;NZP;0;54150;180;2;Commerce
01/07/2018;70109000;NCP;2;1500;180;1;Industrie
01/07/2018;70119000;NCP;0;3000;180;1;Industrie
01/07/2018;73121000;CAP;0;19218;180;3;Services
01/07/2018;73129000;NCP;0;600;180;1;Industrie
01/07/2018;73182200;NCP;0;2080;540;1;Industrie
01/07/2018;73182300;NCP;0;3000;360;1;Industrie
01/07/2018;73182400;NCP;0;1400;360;1;Industrie
01/07/2018;73194000;WFP;2;6300;180;6;Autre secteur
01/07/2018;73199000;WFP;2;7000;180;6;Autre secteur
01/07/2018;71171900;WFP;21;68460;238;6;Autre secteur
01/07/2018;71179090;CLP;27;83875;269;2;Commerce
01/07/2018;84111100;USP;1030;19850000;770;1;Industrie
01/07/2018;84119100;GBP;9;596650;180;1;Industrie
01/07/2018;84119100;NCP;0;4050;180;1;Industrie
01/07/2018;84119100;USP;2;2412791;540;1;Industrie
01/07/2018;84133000;AUP;34;457680;135;1;Industrie
01/07/2018;84133000;NZP;16;6931;135;3;Services
01/07/2018;84159000;USP;7;176813;180;3;Services
01/07/2018;84198900;NCP;5;47410;180;2;Commerce
01/07/2018;84212190;NZP;2;3541;180;6;Autre secteur
01/07/2018;84219900;FRP;14;287288;204;2;Commerce
01/07/2018;84253100;NCP;26;50000;264;1;Industrie
01/07/2018;84253900;NCP;1;50000;180;1;Industrie
01/07/2018;84254200;NCP;3;50000;180;1;Industrie
01/07/2018;84254200;NZP;16;6932;135;3;Services
01/07/2018;84254200;USP;2;198500;135;1;Industrie
01/07/2018;84272000;NZP;15330;512500;7785;3;Services
01/07/2018;84389000;NZP;8;33213;180;1;Industrie
01/07/2018;84433200;NZP;18;21435;135;2;Commerce
01/07/2018;84669200;NZP;1;69480;180;3;Services
01/07/2018;84713000;NCP;3;99400;180;3;Services
01/07/2018;84713000;WFP;4;21655;180;2;Commerce
01/07/2018;84717000;FRP;1;10000;180;3;Services
01/07/2018;84717000;NLP;1;33933;180;2;Commerce
01/07/2018;84733000;HUP;1;24978;180;2;Commerce
01/07/2018;84812000;DEP;13;102500;199;3;Services
01/07/2018;84812000;FRP;0;349557;180;1;Industrie
01/07/2018;84812000;NCP;6;100000;360;1;Industrie
01/07/2018;84812000;USP;2;297750;135;1;Industrie
01/07/2018;84812000;USP;1;141214;180;3;Services
01/07/2018;84821000;NCP;1;1000;180;1;Industrie
01/07/2018;84833000;NZP;16;6936;135;3;Services
01/07/2018;84836000;NCP;1;50000;180;1;Industrie
01/07/2018;84879000;USP;1;45510;180;6;Autre secteur
01/07/2018;85013100;NCP;3;50000;180;1;Industrie
01/07/2018;85030000;USP;5;15375;180;6;Autre secteur
01/07/2018;85043100;NCP;1;50000;180;1;Industrie
01/07/2018;85044000;NCP;26;200000;262;1;Industrie
01/07/2018;85044000;USP;6;393789;135;3;Services
01/07/2018;85049000;NCP;3;50000;180;1;Industrie
01/07/2018;71131100;NZP;0;92080;180;2;Commerce
01/07/2018;71131100;USP;0;64708;180;6;Autre secteur
01/07/2018;69120000;CLP;22;69120;246;2;Commerce
01/07/2018;63079000;NZP;2;2832;180;6;Autre secteur
01/07/2018;67021000;WFP;5;15440;180;6;Autre secteur
01/07/2018;63039200;WFP;56;184704;414;6;Autre secteur
01/07/2018;63013090;AUP;4;11300;180;3;Services
01/07/2018;42022200;WFP;18;58547;223;6;Autre secteur
01/07/2018;62121000;WFP;12;39200;194;6;Autre secteur
01/07/2018;62129000;WFP;0;1120;180;6;Autre secteur
01/07/2018;62046990;WFP;18;59000;224;6;Autre secteur
01/07/2018;62064000;WFP;1;3000;180;6;Autre secteur
01/07/2018;61099000;WFP;2;5340;180;6;Autre secteur
01/07/2018;56041000;NCP;0;7600;180;1;Industrie
01/07/2018;56075000;NZP;4;7081;180;6;Autre secteur
01/07/2018;49019990;CLP;11;33300;188;2;Commerce
01/07/2018;49119910;CLP;611;10000;3472;3;Services
01/07/2018;48209000;NZP;1;9961;135;2;Commerce
